article_Id;AMSTAR_quality;article;author_code;Author;Institution;City;Pharma company;Country_institution;Documents;Citations;H-index_author;Co-authors
208;low quality;Topical corticosteroids in plaque psoriasis: a systematic review of risk of adrenal axis suppression and skin atrophy;145;Devaux,ﾠSuzanne;Universite Paul Sabatier Toulouse III, Department of Dermatology;Toulouse;;France;11;234;8;25
209;moderate quality;Topical corticosteroids in plaque psoriasis: A systematic review of efficacy and treatment modalities;145;Devaux, Suzanne;Universite Paul Sabatier Toulouse III, Department of Dermatology;Toulouse;;France;11;234;8;25
210;moderate quality;Carcinogenic risks of Psoralen UV-A therapy and Narrowband UV-B therapy in chronic plaque psoriasis: A systematic literature review;145;Devaux, Suzanne;Universite Paul Sabatier Toulouse III, Department of Dermatology;Toulouse;;France;11;234;8;25
211;low quality;Adherence to topical treatment in psoriasis: a systematic literature review;145;Devaux,ﾠSuzanne;Universite Paul Sabatier Toulouse III, Department of Dermatology;Toulouse;;France;11;234;8;25
213;low quality;Ocular damage in patients with psoriasis treated by Psoralen UV-A therapy or Narrow band UVB therapy: a systematic literature review;145;Devaux,ﾠSuzanne;Universite Paul Sabatier Toulouse III, Department of Dermatology;Toulouse;;France;11;234;8;25
38;moderate quality;Interventions to Improve Adherence in Patients with Immune-Mediated Inflammatory Disorders: A Systematic Review;179;Filippi, J�r�me �me;Hopital l'Archet, Hepato-gastroenterology Unit;Nice;;France;47;1246;17;150
205;low quality;Topical vitamin D analogues alone or in association with topical steroids for psoriasis: a systematic review;189;Gallini,ﾠAdeline;CHU de Toulouse, Faculty of Medicine;Toulouse;;France;35;511;14;86
206;moderate quality;Efficacy of Psoralen UV-A therapy vs. Narrowband UV-B therapy in chronic plaque psoriasis: A systematic literature review;189;Gallini, Adeline;CHU de Toulouse, Faculty of Medicine;Toulouse;;France;35;512;14;86
207;moderate quality;Evidence-based recommendations on topical treatment and phototherapy of psoriasis: Systematic review and expert opinion of a panel of dermatologists;189;Gallini, Adeline;CHU de Toulouse, Faculty of Medicine;Toulouse;;France;35;512;14;86
208;low quality;Topical corticosteroids in plaque psoriasis: a systematic review of risk of adrenal axis suppression and skin atrophy;189;Gallini,ﾠAdeline;CHU de Toulouse, Faculty of Medicine;Toulouse;;France;35;511;14;86
209;moderate quality;Topical corticosteroids in plaque psoriasis: A systematic review of efficacy and treatment modalities;189;Gallini, Adeline;CHU de Toulouse, Faculty of Medicine;Toulouse;;France;35;512;14;86
210;moderate quality;Carcinogenic risks of Psoralen UV-A therapy and Narrowband UV-B therapy in chronic plaque psoriasis: A systematic literature review;189;Gallini, Adeline;CHU de Toulouse, Faculty of Medicine;Toulouse;;France;35;512;14;86
211;low quality;Adherence to topical treatment in psoriasis: a systematic literature review;189;Gallini,ﾠAdeline;CHU de Toulouse, Faculty of Medicine;Toulouse;;France;35;511;14;86
213;low quality;Ocular damage in patients with psoriasis treated by Psoralen UV-A therapy or Narrow band UVB therapy: a systematic literature review;189;Gallini,ﾠAdeline;CHU de Toulouse, Faculty of Medicine;Toulouse;;France;35;511;14;86
232;moderate quality;Oral cyclosporin in psoriasis: A systematic review on treatment modalities, risk of kidney toxicity and evidence for use in non-plaque psoriasis;189;Gallini, Adeline;CHU de Toulouse, Faculty of Medicine;Toulouse;;France;35;512;14;86
233;moderate quality;Efficacy and safety of oral retinoids in different psoriasis subtypes: A systematic literature review;189;Gallini, Adeline;CHU de Toulouse, Faculty of Medicine;Toulouse;;France;35;512;14;86
235;moderate quality;Methotrexateﾠinﾠpsoriasis:ﾠAﾠsystematicﾠreviewﾠofﾠtreatmentﾠmodalities,ﾠincidence,ﾠriskﾠfactorsﾠandﾠmonitoringﾠofﾠliverﾠtoxicit;189;Gallini,ﾠAdeline;CHU de Toulouse, Faculty of Medicine;Toulouse;;France;35;512ﾠ;14;86
157;low quality;Psoriasis, cardiovascular events, cancer risk and alcohol use: evidence-based recommendations based on systematic review and expert opinion;248;Horreau,ﾠC.;Hopital Nord AP-HM, Service of Dermatology;Marseille;;France;5;140;4;19
158;moderate quality;Risk of cancer in psoriasis: A systematic review and meta-analysis of epidemiological studies;248;Horreau, C.;Hopital Nord AP-HM, Service of Dermatology;Marseille;;France;5;140;4;19
159;moderate quality;Cardiovascular morbidity and mortality in psoriasis and psoriatic arthritis: A systematic literature review;248;Horreau, C.;Hopital Nord AP-HM, Service of Dermatology;Marseille;;France;5;140;4;19
162;low quality;Alcohol consumption and psoriasis: a systematic literature review;248;Horreau,ﾠC.;Hopital Nord AP-HM, Service of Dermatology;Marseille;;France;5;140;4;19
71;moderate quality;Prevalence of undiagnosed psoriatic arthritis among psoriasis patients: Systematic review and meta-analysis;273;Joly,ﾠPascal;CHU Hopitaux de Rouen, Department of Dermatology;Rouen;;France;402;8200;48;150
112;moderate quality;Is there a psoriasis skin phenotype associated with psoriatic arthritis? Systematic literature review;273;Joly, Pascal;CHU Hopitaux de Rouen, Department of Dermatology;Rouen;;France;403;8217;48;150
125;moderate quality;Evidence-based recommendations on the role of dermatologists in the diagnosis and management of psoriatic arthritis: Systematic review and expert opinion;273;Joly, Pascal;CHU Hopitaux de Rouen, Department of Dermatology;Rouen;;France;403;8217;48;150
137;moderate quality;Treatment for palmoplantar pustular psoriasis: Systematic literature review, evidence-based recommendations and expert opinion;273;Joly, Pascal;CHU Hopitaux de Rouen, Department of Dermatology;Rouen;;France;403;8217;48;150
138;low quality;Symptoms dermatologists should look for in daily practice to improve detection of psoriatic arthritis in psoriasis patients: an expert group consensus;273;Joly,ﾠPascal;CHU Hopitaux de Rouen, Department of Dermatology;Rouen;;France;402;8200;48;150
157;low quality;Psoriasis, cardiovascular events, cancer risk and alcohol use: evidence-based recommendations based on systematic review and expert opinion;273;Joly,ﾠPascal;CHU Hopitaux de Rouen, Department of Dermatology;Rouen;;France;402;8200;48;150
158;moderate quality;Risk of cancer in psoriasis: A systematic review and meta-analysis of epidemiological studies;273;Joly, Pascal;CHU Hopitaux de Rouen, Department of Dermatology;Rouen;;France;403;8217;48;150
159;moderate quality;Cardiovascular morbidity and mortality in psoriasis and psoriatic arthritis: A systematic literature review;273;Joly, Pascal;CHU Hopitaux de Rouen, Department of Dermatology;Rouen;;France;403;8217;48;150
162;low quality;Alcohol consumption and psoriasis: a systematic literature review;273;Joly,ﾠPascal;CHU Hopitaux de Rouen, Department of Dermatology;Rouen;;France;402;8200;48;150
205;low quality;Topical vitamin D analogues alone or in association with topical steroids for psoriasis: a systematic review;273;Joly,ﾠPascal;CHU Hopitaux de Rouen, Department of Dermatology;Rouen;;France;402;8200;48;150
206;moderate quality;Efficacy of Psoralen UV-A therapy vs. Narrowband UV-B therapy in chronic plaque psoriasis: A systematic literature review;273;Joly, Pascal;CHU Hopitaux de Rouen, Department of Dermatology;Rouen;;France;403;8217;48;150
207;moderate quality;Evidence-based recommendations on topical treatment and phototherapy of psoriasis: Systematic review and expert opinion of a panel of dermatologists;273;Joly, Pascal;CHU Hopitaux de Rouen, Department of Dermatology;Rouen;;France;403;8217;48;150
208;low quality;Topical corticosteroids in plaque psoriasis: a systematic review of risk of adrenal axis suppression and skin atrophy;273;Joly,ﾠPascal;CHU Hopitaux de Rouen, Department of Dermatology;Rouen;;France;402;8200;48;150
209;moderate quality;Topical corticosteroids in plaque psoriasis: A systematic review of efficacy and treatment modalities;273;Joly, Pascal;CHU Hopitaux de Rouen, Department of Dermatology;Rouen;;France;403;8217;48;150
210;moderate quality;Carcinogenic risks of Psoralen UV-A therapy and Narrowband UV-B therapy in chronic plaque psoriasis: A systematic literature review;273;Joly, Pascal;CHU Hopitaux de Rouen, Department of Dermatology;Rouen;;France;403;8217;48;150
211;low quality;Adherence to topical treatment in psoriasis: a systematic literature review;273;Joly,ﾠPascal;CHU Hopitaux de Rouen, Department of Dermatology;Rouen;;France;402;8200;48;150
213;low quality;Ocular damage in patients with psoriasis treated by Psoralen UV-A therapy or Narrow band UVB therapy: a systematic literature review;273;Joly,ﾠPascal;CHU Hopitaux de Rouen, Department of Dermatology;Rouen;;France;402;8200;48;150
232;moderate quality;Oral cyclosporin in psoriasis: A systematic review on treatment modalities, risk of kidney toxicity and evidence for use in non-plaque psoriasis;273;Joly, Pascal;CHU Hopitaux de Rouen, Department of Dermatology;Rouen;;France;403;8217;48;150
233;moderate quality;Efficacy and safety of oral retinoids in different psoriasis subtypes: A systematic literature review;273;Joly, Pascal;CHU Hopitaux de Rouen, Department of Dermatology;Rouen;;France;403;8217;48;150
235;moderate quality;Methotrexateﾠinﾠpsoriasis:ﾠAﾠsystematicﾠreviewﾠofﾠtreatmentﾠmodalities,ﾠincidence,ﾠriskﾠfactorsﾠandﾠmonitoringﾠofﾠliverﾠtoxicit;273;Joly,ﾠPascal;CHU Hopitaux de Rouen, Department of Dermatology;Rouen;;France;402;8200;48;150
249;low quality;What are the best outcome measures for assessing plaque psoriasis severity? A systematic review of the literature;273;Joly,ﾠPascal;CHU Hopitaux de Rouen, Department of Dermatology;Rouen;;France;402;8200;48;150
250;low quality;What are the best outcome measures for assessing quality of life in plaque type psoriasis? A systematic review of the literature;273;Joly,ﾠPascal;CHU Hopitaux de Rouen, Department of Dermatology;Rouen;;France;402;8200;48;150
252;low quality;Cardiovascular risk factors in patients with plaque psoriasis: a systematic review of epidemiological studies;273;Joly,ﾠPascal;CHU Hopitaux de Rouen, Department of Dermatology;Rouen;;France;402;8200;48;150
254;moderate quality;Assessmentﾠofﾠriskﾠofﾠpsoriaticﾠarthritisﾠinﾠpatientsﾠwithﾠplaqueﾠpsoriasis:ﾠAﾠsystematicﾠreviewﾠof theﾠliterature;273;Joly,ﾠPascal;CHU Hopitaux de Rouen, Department of Dermatology;Rouen;;France;402;8200;48;150
71;moderate quality;Prevalence of undiagnosed psoriatic arthritis among psoriasis patients: Systematic review and meta-analysis;274;Jullien,ﾠDenis;Hopital Edouard Herriot, Department of Dermatology;Lyon;;France;144;3683;36;150
112;moderate quality;Is there a psoriasis skin phenotype associated with psoriatic arthritis? Systematic literature review;274;Jullien,ﾠDenis;Hopital Edouard Herriot, Department of Dermatology;Lyon;;France;144;3684;36;150
125;moderate quality;Evidence-based recommendations on the role of dermatologists in the diagnosis and management of psoriatic arthritis: Systematic review and expert opinion;274;Jullien,ﾠDenis;Hopital Edouard Herriot, Department of Dermatology;Lyon;;France;144;3684;36;150
137;moderate quality;Treatment for palmoplantar pustular psoriasis: Systematic literature review, evidence-based recommendations and expert opinion;274;Jullien,ﾠDenis;Hopital Edouard Herriot, Department of Dermatology;Lyon;;France;144;3684;36;150
138;low quality;Symptoms dermatologists should look for in daily practice to improve detection of psoriatic arthritis in psoriasis patients: an expert group consensus;274;Jullien,ﾠDenis;Hopital Edouard Herriot, Department of Dermatology;Lyon;;France;144;3683;36;150
157;low quality;Psoriasis, cardiovascular events, cancer risk and alcohol use: evidence-based recommendations based on systematic review and expert opinion;274;Jullien,ﾠDenis;Hopital Edouard Herriot, Department of Dermatology;Lyon;;France;144;3683;36;150
158;moderate quality;Risk of cancer in psoriasis: A systematic review and meta-analysis of epidemiological studies;274;Jullien,ﾠDenis;Hopital Edouard Herriot, Department of Dermatology;Lyon;;France;144;3684;36;150
159;moderate quality;Cardiovascular morbidity and mortality in psoriasis and psoriatic arthritis: A systematic literature review;274;Jullien,ﾠDenis;Hopital Edouard Herriot, Department of Dermatology;Lyon;;France;144;3684;36;150
162;low quality;Alcohol consumption and psoriasis: a systematic literature review;274;Jullien,ﾠDenis;Hopital Edouard Herriot, Department of Dermatology;Lyon;;France;144;3683;36;150
205;low quality;Topical vitamin D analogues alone or in association with topical steroids for psoriasis: a systematic review;274;Jullien,ﾠDenis;Hopital Edouard Herriot, Department of Dermatology;Lyon;;France;144;3683;36;150
206;moderate quality;Efficacy of Psoralen UV-A therapy vs. Narrowband UV-B therapy in chronic plaque psoriasis: A systematic literature review;274;Jullien,ﾠDenis;Hopital Edouard Herriot, Department of Dermatology;Lyon;;France;144;3684;36;150
